geneId	nbUmis	nbIsoformSet	nbIsoformNotSet
Ggn	5	0	5
RP23-135F6.7	1	1	0
Hspa8	18407	15572	2835
Hspa9	767	415	352
Hspa4	525	81	444
Hspa5	1306	698	608
Fblim1	55	6	49
Hspa2	26	5	21
RP23-46P4.7	20	1	19
RP23-269P8.2	1	0	1
Prr7	692	384	308
Prr5	48	3	45
Prr3	357	180	177
RP23-104D6.8	7	1	6
Aff4	745	12	733
Aff3	198	0	198
Exph5	4	0	4
Aff2	274	57	217
Aff1	9	0	9
Ghr	9	1	8
Vcan	215	2	213
RP23-193A16.2	3	0	3
RP24-123J3.2	16	16	0
RP24-123J3.1	1451	730	721
RP23-111F7.1	10	2	8
RP23-381K3.4	4	4	0
RP23-381K3.5	9	0	9
Strn3	368	34	334
Hspd1	1778	606	1172
Strn4	639	284	355
Gm5089	1	0	1
Palld	169	20	149
Chmp3	292	93	199
Chmp5	1166	1018	148
Igfbp7	76	73	3
Chmp7	580	438	142
Gip	1	0	1
Chmp6	295	252	43
Gk5	31	3	28
AC149086.3	4	2	2
Palm3	17	0	17
RP23-397A11.1	13	0	13
Palm2	5	0	5
RP23-169G13.3	3	3	0
RP23-104D6.1	1	0	1
Ctps2	270	125	145
RP24-344N22.5	37	37	0
Siah1b	77	58	19
RP23-44A4.1	1	1	0
RP24-344N22.4	4	4	0
Siah1a	236	163	73
RP24-344N22.3	40	40	0
Gm5093	2	2	0
Prph	19	14	5
RP24-344N22.1	44	38	6
RP24-174D10.3	1	0	1
Aldh2	307	258	49
RP24-485J8.2	1	0	1
Miip	184	28	156
Palmd	130	49	81
Clmn	16	0	16
Clmp	1211	484	727
Rell2	243	135	108
Rell1	102	57	45
2700012I20Rik	6	4	2
RP24-483O2.2	23	23	0
Igfbp3	45	28	17
Ptcd2	247	196	51
RP24-483O2.1	7	7	0
Fam171a2	485	207	278
Igfbp2	1131	1038	93
Ptcd1	64	40	24
Fam171a1	57	7	50
Igfbp5	133	34	99
Ptcd3	170	75	95
Igfbp4	354	242	112
Hcrtr2	15	0	15
Meis1	55	3	52
RP24-182I14.5	14	0	14
Cln3	86	13	73
RP24-114J11.1	5	5	0
Cln5	45	13	32
Cln6	30	6	24
Cln8	100	58	42
Rpl23a	4225	3986	239
Meis2	4517	442	4075
Ttc39d	17	0	17
Hspe1	3914	3723	191
Meis3	393	151	242
Ttc39c	126	84	42
Gla	31	11	20
Ttc39b	30	6	24
Ttc39a	4	0	4
AC124590.1	9	0	9
RP24-156M16.3	10	0	10
RP23-123N11.2	1	0	1
RP24-156M16.2	12	0	12
RP23-123N11.1	2	0	2
Eif2ak1	220	97	123
Eif2ak2	22	4	18
Eif2ak3	45	7	38
Eif2ak4	125	1	124
Gls	186	10	176
Trp53i13	61	14	47
Trp53i11	310	33	277
RP23-24C24.3	2	0	2
AC138109.1	3	3	0
RP23-180G16.1	14	0	14
RP23-180G16.2	12	12	0
Clpb	182	95	87
Ldoc1	4	4	0
RP23-185A18.11	1	0	1
Clnk	2	0	2
RP23-425K3.1	509	509	0
RP23-185A18.17	3	3	0
Tecpr1	321	31	290
Clp1	65	51	14
Tecpr2	63	0	63
Gm17324	3	3	0
Prtg	10	0	10
Bin3	134	88	46
Bin1	472	59	413
Axin1	69	2	67
Etfdh	97	52	45
Axin2	34	3	31
Epha10	11	2	9
Gne	55	26	29
RP23-431J17.3	1	0	1
Rad21	492	47	445
Gns	268	29	239
RP23-238B14.1	1	1	0
RP24-408B13.1	150	0	150
Fuca2	38	28	10
Fuca1	322	214	108
Gm28008	1	1	0
AC121845.3	2	0	2
Pik3ap1	1	0	1
Fbll1	143	143	0
RP23-431J17.1	1	0	1
Parp12	8	3	5
Parp14	1	0	1
RP23-464D14.7	40	9	31
RP23-464D14.8	2	0	2
Parp16	31	5	26
RP23-464D14.5	86	12	74
RP23-363G20.2	3	0	3
RP23-464D14.6	3	0	3
B4gat1	172	145	27
RP23-453H5.2	1	0	1
Clpp	1289	760	529
Pik3c2b	170	29	141
Rad17	109	20	89
Pik3c2a	141	0	141
RP23-451E8.7	28	28	0
RP23-451E8.2	106	106	0
Pik3c2g	2	0	2
Rad18	63	16	47
Clpx	187	87	100
Rpl39l	1	1	0
RP23-207L14.6	1	0	1
RP23-207L14.5	1	1	0
RP23-207L14.2	5	3	2
Parp10	4	1	3
Tpbgl	2	2	0
RP23-207L14.3	5	0	5
Parp11	230	46	184
Mios	159	29	130
RP23-190F21.1	25	3	22
Gpt	17	1	16
Fbln7	9	5	4
Srp68	301	185	116
Clta	3470	2943	527
Cltb	775	668	107
Cltc	403	4	399
RP23-140D14.12	11	0	11
Fbln1	187	120	67
Fbln2	56	12	44
Fbln5	2	0	2
RP23-32L21.4	3	0	3
RP24-260D21.1	6	6	0
Mir155hg	1	0	1
Cdca8	548	442	106
Cdca7	517	233	284
Cdca5	87	64	23
Cdca4	223	160	63
Gm20939	3	0	3
Srp72	885	117	768
Cdca3	412	295	117
Cdca2	99	8	91
Arglu1	390	35	355
Rpl22l1	3030	2583	447
C1galt1	11	0	11
RP23-299N21.2	1	0	1
RP24-418N13.1	1	1	0
RP23-425N12.2	1	1	0
RP23-425N12.1	2	0	2
RP24-418N13.2	3	3	0
Hmgb4os	1	0	1
Grn	145	50	95
Igkv6-13	3	0	3
Gm6304	9	9	0
Rabl2	232	129	103
Ypel1	737	476	261
Rabl3	94	33	61
Piezo1	5	0	5
Ypel4	79	35	44
Rabl6	420	36	384
Ypel5	307	181	126
Gm17315	3	1	2
Ypel2	66	35	31
Ypel3	1644	1414	230
Rybp	68	3	65
Golm1	111	49	62
Mirg	9	4	5
RP23-382I10.1	37	37	0
Faim2	25	21	4
Dazap1	1617	1164	453
Hsd11b1	6	4	2
Hsd11b2	4	2	2
Dazap2	577	181	396
Rabif	241	200	41
Gsn	58	36	22
Gss	57	37	20
Gsr	324	210	114
RP24-258M24.2	7	7	0
Elof1	1017	974	43
Crlf2	111	31	80
RP23-394F19.1	5	0	5
Crlf1	143	64	79
AC129188.1	302	10	292
Crlf3	80	39	41
RP24-409C18.1	2	2	0
Arfip1	1	0	1
Mapk8ip1	497	60	437
Mapk8ip2	391	103	288
AC113055.8	5	5	0
Lfng	56	32	24
Mapk8ip3	226	27	199
Arfip2	379	287	92
RP23-121J14.4	6	0	6
RP24-78M9.6	1	0	1
RP24-78M9.4	2	1	1
Cluh	52	0	52
AC113055.2	1	0	1
RP23-16N3.2	1	1	0
Prpf39	169	5	164
Tceal9	2852	2581	271
Prpf31	537	348	189
Tceal1	210	174	36
Mitf	15	2	13
Tceal3	172	109	63
Tceal6	139	113	26
Tceal5	201	150	51
Atp5l2-ps	15	15	0
Tceal8	884	793	91
Tceal7	3	0	3
RP23-33L19.2	6	6	0
RP23-33L19.4	9	9	0
RP23-394E9.2	4	0	4
RP23-209M8.7	3	0	3
Mgrn1	346	77	269
RP23-209M8.8	1	0	1
RP23-394E9.1	41	18	23
Xist	12392	15	12377
RP23-174M24.1	1	0	1
RP23-86I19.1	2	0	2
RP23-35P3.1	3	2	1
Tpd52	109	50	59
RP24-476C7.2	1	1	0
RP24-459O3.3	1	1	0
Misp	2	0	2
RP23-394P9.1	1	1	0
Prpf19	1099	709	390
Prpf18	142	51	91
Bivm	128	35	93
Mir142hg	5	0	5
Rad9a	52	26	26
Rad9b	87	4	83
RP24-114P21.2	3	3	0
RP23-3B20.1	1	0	1
Esam	2	0	2
RP23-65N19.1	1	0	1
Chordc1	616	216	400
Wfs1	17	0	17
WI1-1749A12.1	5	5	0
Skiv2l	145	25	120
Adcyap1r1	196	2	194
Gripap1	420	30	390
Chodl	33	11	22
Il4ra	3	1	2
Efcab12	6	1	5
Efcab14	262	49	213
Efcab10	7	7	0
Efcab11	22	14	8
Shank2	121	0	121
RP24-120F8.5	3	3	0
Shank1	242	0	242
Gm17374	14	0	14
Gon4l	513	0	513
Shank3	78	0	78
Dmxl2	160	4	156
Dmxl1	336	0	336
RP24-120F8.1	5	5	0
RP23-78N8.10	5	5	0
RP23-263M5.2	2	2	0
Psd3	69	1	68
Gyg	95	62	33
Opa1	195	8	187
Psd4	2	0	2
Opa3	254	142	112
Psd2	97	2	95
Kif16bos	4	2	2
RP24-459P6.1	41	12	29
RP23-192D21.1	9	9	0
Ift122	132	10	122
RP23-109A3.9	1	0	1
RP23-253N17.1	61	5	56
RP23-46M23.2	1	1	0
RP24-104D12.1	2	0	2
RP23-109A3.6	2	1	1
Psap	1402	612	790
Esco1	98	12	86
Mir8099-2	1	1	0
Gm28019	1	1	0
Esco2	136	12	124
Rlbp1	582	341	241
RP24-77I21.2	5	0	5
Ctnnal1	39	4	35
Kansl3	182	60	122
Acvr1c	10	2	8
Kansl1	267	0	267
Kansl2	546	243	303
Tango2	246	33	213
Tango6	51	5	46
Mcfd2	152	119	33
Islr2	893	6	887
Acvr1b	88	2	86
Mapk12	8	5	3
Rad51	144	75	69
Mapk13	2	0	2
Rad50	200	0	200
Mapk14	211	44	167
Mapk15	13	0	13
Rad52	148	19	129
Gm17383	14	0	14
C530050E15Rik	4	0	4
RP23-468C22.1	1	0	1
Stub1	77	0	77
Ntrk2	463	63	400
Ntrk3	585	133	452
Plod3	20	0	20
Acvr2a	143	8	135
Esf1	493	2	491
Plod1	28	8	20
Plod2	133	13	120
Acvr2b	277	104	173
Rchy1	537	251	286
Ehbp1	169	0	169
Mapk10	408	98	310
Mapk11	64	12	52
RP24-77I21.3	68	39	29
RP23-258F15.5	2	0	2
Pyurf	1	1	0
Aldh5a1	56	17	39
RP24-511E21.4	1	1	0
RP24-511E21.5	7	7	0
Sostdc1	12	8	4
Zpbp	1	0	1
Trib2	307	90	217
Trib1	122	59	63
AC146815.1	1	1	0
Cmah	1	0	1
RP23-363M8.2	44	44	0
RP23-363M8.1	199	199	0
Dpf1	792	305	487
Cmc1	276	236	40
Iffo2	26	0	26
Dpf2	345	205	140
Cmc2	234	217	17
Dpf3	43	2	41
Cmc4	6	0	6
Cirbp	2789	2464	325
Cmas	382	201	181
Iffo1	153	30	123
RP23-311A1.1	1	0	1
Actl6a	936	341	595
Actl6b	1169	645	524
RP23-11F9.1	1	1	0
AC133589.1	2	0	2
Kalrn	324	20	304
RP23-158E3.4	1	0	1
2700046G09Rik	21	10	11
Mid1ip1	413	288	125
Nmbr	4	0	4
RP23-296O20.1	9	9	0
Nmd3	231	137	94
AC116677.2	7	1	6
Dph1	1	0	1
Dph2	101	71	30
Dph3	551	484	67
Dph5	211	93	118
AC116677.4	9	9	0
Dph6	101	36	65
Dph7	178	41	137
Srfbp1	121	76	45
RP23-27L18.4	1	0	1
Ryr2	11	0	11
Ryr1	63	15	48
RP23-220J15.3	23	23	0
RP23-125F10.5	2	0	2
RP23-220J15.4	28	0	28
RP23-220J15.5	3	0	3
RP23-376G22.1	29	0	29
RP24-220N1.3	2	0	2
Ryr3	51	2	49
Suz12	229	9	220
Pbrm1	1309	4	1305
Gys1	76	15	61
Lrrc18	1	0	1
Esm1	4	0	4
RP23-411B11.2	193	193	0
RP23-411B11.3	50	2	48
RP23-476C23.4	1	0	1
RP23-411B11.4	21	21	0
Lrrc14	171	22	149
RP24-267G24.1	2	2	0
Tceanc	23	16	7
Lrrc10	1	1	0
Ammecr1	20	4	16
RP23-113I7.2	1	1	0
RP23-113I7.1	56	56	0
RP23-156A3.2	61	61	0
RP23-156A3.1	7	7	0
Gypa	54	43	11
Gypc	15	14	1
RP23-422N18.1	1	1	0
Nfe2l3	42	19	23
Nme5	26	13	13
Nme4	223	151	72
RP23-422N18.3	3	3	0
Nfe2l1	154	13	141
Nfe2l2	60	42	18
Nme1	101	0	101
RP23-422D12.3	4	4	0
RP24-439I22.6	28	28	0
RP24-439I22.7	9	9	0
Hck	2	0	2
RP24-439I22.8	17	17	0
Cacna2d1	610	54	556
RP23-88B16.6	2	2	0
RP24-439I22.9	121	121	0
Nme7	191	69	122
RP24-439I22.3	317	317	0
Nme6	208	111	97
RP23-136C22.3	9	9	0
RP24-439I22.4	28	28	0
RP24-548J11.2	19	19	0
Lpcat1	337	176	161
RP23-136C22.4	1	1	0
RP24-439I22.5	53	53	0
Nme8	2	0	2
Cacna2d3	62	12	50
Cacna2d2	134	2	132
Cacna2d4	1	0	1
Hdc	5	4	1
Lpcat3	85	46	39
Lpcat2	28	6	22
Lpcat4	3	0	3
Col19a1	6	1	5
Lrrc38	1	0	1
Lrrc39	1	0	1
RP23-402H11.1	3	3	0
RP24-462N21.2	1	0	1
Lrrc36	4	0	4
RP23-273C23.1	100	100	0
RP24-221F4.2	135	45	90
Lrrc32	3	1	2
Mrpl48-ps	3	3	0
Hdx	31	5	26
Sepsecs	37	1	36
RP23-121D17.2	1	0	1
RP23-341C5.3	22	0	22
Pcmtd2	167	57	110
RP23-265B15.1	1	1	0
Nfil3	207	162	45
RP23-28C17.1	1	0	1
RP23-341C5.6	2	0	2
Pcmtd1	733	145	588
Oraov1	190	114	76
Lrrc27	9	0	9
Lrrc28	118	14	104
Lrrc29	8	0	8
Ofcc1	1	0	1
Lrrc23	2	0	2
Lrrc24	4	0	4
Lrrc25	1	0	1
RP23-341J13.2	2	2	0
RP23-341J13.3	4	4	0
Lrrc20	170	52	118
Faap24	134	123	11
Faap20	630	511	119
Syce2	385	248	137
Syce3	2	0	2
Syce1	1	0	1
RP23-42D10.1	3	0	3
RP24-272N5.3	3	0	3
Hfe	2	1	1
Mir16-2	11	11	0
Atp8a1	146	16	130
RP24-462I5.1	5	0	5
RP24-462I5.2	2	0	2
Atp8a2	94	2	92
RP23-298L23.2	1	0	1
Cmip	386	69	317
Lrrc56	36	7	29
Lrrc57	76	25	51
Lrrc58	430	40	390
Lrrc59	535	309	226
Cacybp	1975	1048	927
Lrrc55	16	0	16
Supv3l1	76	42	34
RP24-162O18.3	20	0	20
Lrrc51	28	12	16
Hgf	10	2	8
Atp8b2	9	0	9
RP24-296C19.4	1	0	1
Atp8b1	5	0	5
RP23-225M12.2	8	8	0
Atp8b3	2	0	2
RP23-225M12.1	27	27	0
Atp8b5	6	0	6
Dpm1	12	0	12
Lrrc49	288	146	142
Dpm2	561	482	79
RP23-346N8.2	1	1	0
Dpm3	352	167	185
Lrrc45	221	89	132
Lrrc46	4	3	1
Hgs	390	25	365
Myh15	1	0	1
Lrrc47	198	69	129
Lrrc41	217	114	103
Lrrc42	233	192	41
Traf3ip3	8	0	8
Dpy19l3	110	34	76
Lrrc43	1	0	1
Dpy19l4	40	2	38
Dpy19l1	205	5	200
Fahd2a	120	99	21
Dpy19l2	1	0	1
Lrrc40	169	54	115
Traf3ip1	65	5	60
RP23-397L11.3	2	2	0
RP24-192J22.1	1	1	0
Gm6225	1	0	1
Meltf	6	0	6
Myh14	6	0	6
RP23-228B2.5	30	0	30
RP23-60E24.3	11	11	0
Myh10	769	26	743
Dpp3	277	146	131
Dpp4	2	0	2
Dpp6	123	3	120
Dpp7	38	17	21
Dpp8	215	23	192
Dpp9	147	35	112
Alg13	87	40	47
Alg14	129	86	43
Alg11	77	1	76
Alg12	10	4	6
Slc9a1	31	1	30
RP23-397L11.6	10	0	10
Lrrc73	196	135	61
Slc9a5	101	1	100
Fosl1	8	0	8
Opn3	1	0	1
Slc9a8	163	41	122
Slc9a9	22	0	22
Slc9a6	106	19	87
Slc9a7	6	0	6
Lrrc4b	275	16	259
Lrrc4c	158	12	146
Esr1	5	0	5
Ager	4	3	1
Espn	4	1	3
Hk2	10	0	10
Cml1	48	40	8
Hk1	245	51	194
RP24-118C7.3	4	4	0
Hk3	1	0	1
RP23-228B2.3	1	1	0
RP24-225M1.5	33	33	0
Cab39l	167	49	118
Lrrc66	2	0	2
Slc9b1	1	0	1
Psph	271	90	181
Slc9b2	14	1	13
RP24-225M1.6	9	9	0
Fosl2	63	5	58
Lrrc61	24	5	19
Suv420h2	172	76	96
Suv420h1	258	18	240
Tgif1	21	15	6
Tgif2	177	66	111
RP23-377G8.4	2	2	0
RP23-377G8.5	1	0	1
Fra10ac1	249	135	114
AC113069.6	6	2	4
RP24-153N24.3	1	1	0
Rasal1	1	0	1
Rasal2	263	20	243
Rpl36a	3502	3312	190
Anks3	174	45	129
Anks1	123	0	123
Rasal3	1	0	1
Gm6297	11	1	10
Casp16-ps	2	0	2
RP23-245C15.1	5	0	5
Rpl37a	3264	3066	198
Anks6	10	0	10
RP23-300H4.1	5	5	0
Gtf3c2	80	0	80
Ngly1	92	52	40
Cyp24a1	1	0	1
Gtf3c1	219	4	215
Gtf3c4	88	6	82
Gtf3c3	77	11	66
Gtf3c6	521	414	107
Gtf3c5	59	37	22
RP23-257P11.4	10	6	4
Sgol1	69	27	42
Hlf	17	1	16
RP23-243J8.2	3	0	3
Hn1	11774	10966	808
S100b	13	1	12
RP23-299D2.4	1	0	1
Hlx	2	0	2
RP23-299D2.2	1	0	1
Spidr	39	11	28
Lgi2	4	0	4
RP24-275F18.1	10	10	0
Lgi3	5	2	3
Lgi4	1	0	1
RP24-571D21.2	17	0	17
Cttnbp2nl	233	49	184
RP23-246K11.3	1	1	0
RP23-57A17.2	12	12	0
Lgi1	69	21	48
Ackr3	237	95	142
Ackr1	25	0	25
Lrrc8a	37	0	37
Lrrc8b	146	1	145
Lrrc8c	47	16	31
Lrrc8d	177	13	164
AC124976.1	14	14	0
Ssrp1	1525	399	1126
Rpl35a	772	704	68
Pstk	151	25	126
RP23-405K2.11	2	0	2
Zpr1	393	286	107
RP23-322E23.5	14	14	0
RP23-238L7.1	73	0	73
RP23-322E23.8	60	41	19
RP23-322E23.7	5	5	0
Optc	8	2	6
Rmdn3	214	131	83
RP23-141C15.2	9	9	0
Rmdn1	578	0	578
Crmp1	3797	1679	2118
Rmdn2	34	5	29
RP23-322E23.1	34	0	34
Optn	12	4	8
RP23-322E23.4	15	15	0
RP23-322E23.3	10	0	10
RP24-273I13.1	18	9	9
Uaca	46	1	45
RP23-69P8.2	111	107	4
RP23-370L19.2	1	1	0
RP23-247F18.3	4	4	0
RP24-78P21.1	1	1	0
RP23-247F18.6	2	2	0
RP23-247F18.4	8	8	0
Nutf2	1368	1232	136
RP24-273I13.5	1	0	1
Begain	50	6	44
Rad51c	57	0	57
Adprh	742	612	130
Rad51d	67	46	21
Rad51b	21	0	21
RP23-147D3.10	41	3	38
Cspp1	673	147	526
RP23-145N4.1	1	0	1
Adprm	144	96	48
RP23-397J5.2	58	0	58
Tas1r3	3	0	3
RP23-172M21.16	140	39	101
Grtp1	112	77	35
RP23-469I15.2	16	0	16
RP23-316M14.6	1	0	1
Lgmn	200	138	62
RP23-316M14.3	6	6	0
Jag2	15	0	15
Jag1	10	1	9
RP23-189E15.2	3	0	3
L3mbtl3	163	0	163
L3mbtl2	111	17	94
L3mbtl1	4	0	4
Ago4	78	3	75
Gmeb2	49	13	36
Ago3	97	0	97
Gmeb1	284	74	210
Ago2	150	0	150
Ago1	274	3	271
RP23-428G7.4	1	0	1
RP23-123N23.5	1624	1378	246
Nmt2	306	47	259
RP23-216C6.5	5	5	0
Nmt1	101	19	82
RP23-216C6.4	2	2	0
RP23-123N23.3	1	1	0
Akr1a1	3542	3135	407
RP23-216C6.3	2	2	0
RP23-216C6.2	46	23	23
RP23-216C6.6	2	2	0
Hrk	48	0	48
RP23-377H12.5	1	1	0
RP23-351K4.4	31	31	0
Scaf8	350	1	349
Kdm8	29	7	22
4933415A04Rik	5	5	0
Sgms1	42	4	38
AC164557.1	18	0	18
Dpyd	49	15	34
RP23-261F17.2	1	1	0
Akr1b3	219	139	80
Sgms2	1	0	1
RP23-16C4.1	21	0	21
Akr1b8	5	3	2
Jak3	6	0	6
Akr1b7	1	0	1
Jak2	95	1	94
Jak1	221	11	210
RP23-356D13.11	4	4	0
Hcfc1r1	1504	1274	230
Noc4l	179	123	56
Ano10	75	37	38
Gchfr	1	1	0
RP24-483G17.1	155	52	103
RP23-46L17.5	12	6	6
Slco5a1	176	0	176
RP23-46L17.6	31	31	0
RP24-255E8.3	3	3	0
RP24-255E8.1	2	2	0
RP23-102K8.1	40	40	0
Agtrap	15	11	4
RP23-310L8.1	4	4	0
Noc3l	57	1	56
AC131980.1	6	1	5
Gpnmb	7	0	7
Htt	205	0	205
Shprh	264	31	233
Agps	198	3	195
RP23-151C6.3	1	1	0
RP24-264B23.2	12	3	9
Jam3	235	197	38
Jam2	81	45	36
RP24-388K7.2	17	17	0
Cx3cl1	49	1	48
RP24-388K7.1	114	114	0
Noc2l	226	30	196
RP23-26A10.3	2	2	0
RP24-443D19.8	142	23	119
Dpys	4	0	4
Gm17428	1	1	0
Timp1	5	4	1
Rad54l	90	9	81
Timp3	207	10	197
RP23-151N6.4	19	0	19
Timp2	212	81	131
Ifitm1	4	4	0
Ifitm2	11	0	11
Timp4	27	3	24
Ifitm3	60	56	4
RP24-388K7.4	8	8	0
Tead3	6	0	6
RP24-364D22.5	1	0	1
Tead2	503	286	217
Ifitm7	3	1	2
Tead1	322	1	321
RP23-63D8.8	2	0	2
RP23-391I5.5	171	171	0
Akr1e1	263	217	46
Lgr4	13	0	13
RP23-10F17.2	8	8	0
Lgr6	1	0	1
Gzf1	111	1	110
Rad54b	34	4	30
Scaf1	86	0	86
RP23-10F17.4	9	9	0
RP23-63D8.6	4	2	2
RP23-10F17.3	5	5	0
Scaf4	84	2	82
RP23-63D8.4	1	0	1
RP23-94B13.9	473	442	31
RP23-396K22.3	14	9	5
Lbhd1	5	0	5
RP23-94B13.4	34	15	19
RP23-118G3.2	19	13	6
RP23-408L3.3	201	0	201
RP23-119H17.1	17	17	0
AC110538.1	3	3	0
Fam206a	80	22	58
RP23-119H17.2	3	3	0
RP23-82I13.4	1	0	1
RP24-541A5.1	25	25	0
RP24-541A5.3	5	5	0
Arfgap3	137	71	66
RP24-240J15.1	7	0	7
Arfgap2	461	179	282
Arfgap1	473	43	430
Agrn	234	0	234
Krtap7-1	3	3	0
Ermard	87	8	79
Ubtd1	32	21	11
Ubtd2	114	44	70
RP23-60P23.4	20	20	0
Fam207a	197	123	74
RP23-60P23.9	7	7	0
Ifi207	1	0	1
RP23-153F8.13	59	27	32
RP23-344O11.3	11	11	0
Ifi203	32	1	31
RP23-60P23.7	11	11	0
RP24-321J24.3	30	30	0
RP23-354G14.1	42	42	0
RP23-94B13.2	5	0	5
RP23-354G14.3	19	19	0
RP23-197G3.2	364	364	0
RP23-354G14.2	11	11	0
RP23-354G14.4	56	56	0
RP23-168F21.4	20	3	17
Htatsf1	609	189	420
Uap1	237	180	57
Fam208a	228	1	227
Il3ra	4	0	4
Aagab	164	49	115
Fam208b	116	0	116
RP23-263M4.7	11	11	0
RP24-178N19.2	19	19	0
Nanos3	25	3	22
Mir181b-2	7	7	0
Nanos1	108	108	0
Syap1	105	15	90
Nanos2	3	3	0
RP23-233B9.5	2	0	2
Elmsan1	13	0	13
Hyi	263	71	192
RP23-233B9.7	4	0	4
RP23-451C1.2	9	9	0
Rasgef1b	518	261	257
Rasgef1a	9	0	9
Rasgef1c	2	1	1
RP23-451C1.1	6	6	0
Cspg5	387	213	174
Sppl2b	157	32	125
Sppl2a	128	4	124
Cspg4	14	1	13
Yjefn3	10	1	9
CH25-588N10.2	70	18	52
RP23-117P3.3	24	15	9
Ndc80	80	33	47
RP23-42I13.3	2	2	0
CH25-501L8.2	6	0	6
Uckl1os	6	0	6
CH25-501L8.4	7	7	0
RP24-565B3.4	1	0	1
RP24-565B3.3	1	1	0
RP24-565B3.2	1	0	1
RP23-198O15.1	14	14	0
Dupd1	1	0	1
RP23-198O15.4	11	0	11
Tfdp2	343	1	342
Tfdp1	251	45	206
Cyb5a	1416	1330	86
Cyb5b	294	149	145
RP23-14C20.2	2	2	0
Chpf2	19	0	19
RP23-306I3.1	56	0	56
Xndc1	37	0	37
RP23-143K19.1	1	1	0
Nap1l4	1493	699	794
Nap1l5	356	10	346
RP23-67H24.1	64	0	64
Etf1	336	192	144
Kdsr	68	36	32
Hist2h3b	12	12	0
Nap1l1	2289	960	1329
Brsk2	96	0	96
Nap1l2	81	81	0
Brsk1	143	4	139
Nap1l3	112	112	0
RP23-168E14.7	2538	1287	1251
RP23-168E14.4	293	244	49
RP23-168E14.5	70	0	70
Psat1	319	204	115
RP24-95N16.3	9	0	9
RP24-366H8.3	15	15	0
RP24-174G2.2	5	5	0
Fam204a	366	20	346
Mbtps1	169	33	136
Cnppd1	163	79	84
Mbtps2	104	33	71
Gzmm	22	1	21
RP23-243E17.1	286	4	282
AC074310.4	1	1	0
Gzmk	5	0	5
RP24-174G2.1	8	8	0
RP23-243E17.5	3	0	3
RP23-330D3.2	2	0	2
Msto1	121	73	48
AW121686	4	1	3
RP23-330D3.9	6	0	6
Pten	782	197	585
Etfa	234	172	62
RP23-330D3.6	5	2	3
Pip5kl1	12	7	5
Adpgk	99	40	59
Pter	67	20	47
RP24-262G23.5	16	0	16
RP24-262G23.6	258	219	39
RP24-262G23.3	1	1	0
Rngtt	273	47	226
Fbxl22	2	0	2
RP23-99E24.1	3	0	3
Myef2	330	76	254
Tinf2	42	17	25
Synpo2	1	0	1
RP23-78D16.2	1	0	1
RP23-250O14.1	4	4	0
RP23-247P3.4	1	1	0
Fbxl20	98	36	62
Fbxl21	8	4	4
RP24-300D7.1	66	66	0
RP23-355E19.1	23	23	0
Parvaos	8	0	8
AL592433.1	61	61	0
Mboat7	204	112	92
Nnat	17329	13120	4209
RP24-482A24.5	1192	987	205
RP23-253I14.3	8	0	8
Cnbp	2255	1762	493
Mboat4	2	0	2
Mboat1	17	5	12
Mboat2	376	114	262
RP23-335C3.6	3	0	3
AC158114.4	1	1	0
Fubp1	2640	435	2205
Fubp3	129	35	94
RP24-121I11.2	2	0	2
AC158114.3	105	4	101
Lonp2	298	83	215
Lonp1	213	126	87
RP24-121I11.4	1	1	0
Ift140	170	3	167
Id2	3878	3484	394
Zfas1	1471	1294	177
Id1	221	202	19
Id4	852	494	358
Id3	396	352	44
Cisd2	442	327	115
Cisd1	1644	1599	45
Cisd3	74	63	11
Knstrn	267	215	52
RP23-397G23.1	1	0	1
AC144779.1	1	1	0
Ptk2	260	3	257
Ick	428	95	333
Tmprss5	4	1	3
RP24-406J12.2	2	2	0
Tmprss3	1	0	1
Tmprss9	2	0	2
Ptk7	45	11	34
Etl4	64	6	58
RP23-304D11.2	1	0	1
Tmprss7	1	0	1
RP23-115M6.1	3	0	3
RP23-335C3.8	1	1	0
Tmeff2	245	46	199
RP23-328P19.4	2	2	0
Tmeff1	545	119	426
RP24-492L15.3	1	0	1
Ide	51	2	49
Dync1h1	720	1	719
Gabpa	86	31	55
Bcl2l11	105	7	98
Bcl2l13	165	51	114
Bcl2l12	66	34	32
RP24-146I24.10	1	0	1
Hba-x	1	1	0
RP24-146I24.12	6	0	6
Ids	129	1	128
Pi4k2a	165	48	117
Gfra1	16	1	15
Gfra2	18	1	17
Bcl2l15	1	0	1
Ptma	36141	33434	2707
Gfra4	13	0	13
RP23-55I14.5	2	2	0
RP23-378N18.2	3	0	3
RP24-369B4.1	3	0	3
RP23-267J18.6	4	4	0
Dync1i2	1267	256	1011
AC074336.1	2	1	1
Card10	2	0	2
Dync1i1	705	222	483
RP23-105M23.5	1	1	0
RP24-372N16.1	2	2	0
RP23-105M23.4	2	0	2
Card19	76	41	35
Renbp	10	5	5
RP23-325F17.1	1	1	0
B3galt2	95	21	74
Aldh4a1	46	0	46
B3galt1	179	0	179
RP23-421N20.3	1	0	1
RP24-224M8.1	5	5	0
RP24-157O12.2	89	89	0
Gabrd	2	0	2
RP23-421N20.2	1	1	0
RP23-325F17.4	5	5	0
RP23-414K1.6	11	0	11
RP23-414K1.4	52	27	25
RP23-29K12.3	2	2	0
Ahcy	270	210	60
Ptms	4985	2927	2058
RP23-343H23.1	1	0	1
Duox2	2	0	2
